artists_id,acousticness,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,uri,valence,release_date,artists_name,genres,release_year
3DiDSECUqqY1AuBP8qtaIa,0.569,0.616,1.0,231667.0,0.446,https://api.spotify.com/v1/tracks/2iejTMy9XZ8Gaae0aQ2yl0,2iejTMy9XZ8Gaae0aQ2yl0,8.33e-06,7.0,0.105,-9.154,"
Some people live for the fortune
Some people live just for the fame
Some people live for the power, yeah
Some people live just to play the game
Some people think that the physical things
Define what's within
And I've been there before but that life's a bore
So full of the superficial
Some people want it all
But I don't want nothing at all
If it ain't you, baby
If I ain't got you, baby
Some people want diamond rings
Some just want everything
But everything means nothing
If I ain't got you, yeah
Some people search for a fountain
That promises forever young
Some people need three dozen roses
And that's the only way to prove you love him
Hand me the world on a silver platter
And what good would it be?
With no one to share
With no one who truly cares for me
Some people want it all
But I don't want nothing at all
If it ain't you, baby
If I ain't got you, baby
Some people want diamond rings
Some just want everything
But everything means nothing
If I ain't got you, you, you
Some people want it all
But I don't want nothing at all
If it ain't you, baby
If I ain't got you, baby
Some people want diamond rings
Some just want everything
But everything means nothing
If I ain't got you, yeah
If I ain't got you with me, baby
Said nothing in this whole wide world don't mean a thing
If I ain't got you with me, baby
",1.0,If I Ain't Got You - Radio Edit,Chillout Session,41.0,https://p.scdn.co/mp3-preview/06b26d3394260b30c4351c8a367ef8efd457d28e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.109,118.539,3.0,https://api.spotify.com/v1/tracks/2iejTMy9XZ8Gaae0aQ2yl0,2iejTMy9XZ8Gaae0aQ2yl0,0.197,2019-02-08,Alicia Keys,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2019.0
4obzFoKoKRHIphyHzJ35G3,0.116,0.786,1.0,208240.0,0.7,https://api.spotify.com/v1/tracks/28r9sD2b6FluK7YHjTJ0fl,28r9sD2b6FluK7YHjTJ0fl,0.000204,5.0,0.263,-5.041,"

Baby break a sweat, break a sweat
Baby break a sweat
Don't get tired yet, tired yet
Don't get tired yet
Baby break a sweat, break a sweat
Baby break a sweat
Keep on doing it, doing it
Keep on doing it

Alright, alright
If you wanna get my body, better blow my mind
Okay, okay
Boy you better put in work if you wanna play
Alright, alright
I see you been looking at it all night, all night
Okay, okay
Saying that you got that game, baby, demonstrate

Can you take me places I've never been
Never been before?
Give me loving 'til I just can't take it
Take it any more

Baby break a sweat, break a sweat
Baby break a sweat
Don't get tired yet, tired yet
Don't get tired yet
Baby break a sweat, break a sweat
Baby break a sweat
Keep on doing it, doing it
Keep on doing it

Let's go, let's go
You been talking all damn night, now it's time to show
Oh me, oh my
It's burning up in here, we 'bout to start a fire
Let's go, let's go
Hope you can handle it like a pro, like a pro
Oh me, oh my
Baby you can't be scared to put in overtime

Can you take me places I've never been
Never been before?
Give me loving 'til I just can't take it
Take it any more

Baby break a sweat, break a sweat
Baby break a sweat
Don't get tired yet, tired yet
Don't get tired yet
Baby break a sweat, break a sweat
Baby break a sweat
Keep on doing it, doing it
Keep on doing it

Keep it coming
Don't stop until the morning
Keep it coming
All or nothing
That's just the way I want it
All or nothing
Baby, baby, baby

Baby break a sweat, break a sweat
Baby break a sweat
Don't get tired yet, tired yet
Don't get tired yet
Baby break a sweat, break a sweat
Baby break a sweat
Keep on doing it, doing it
Keep on doing it
Baby break a sweat, break a sweat
Baby break a sweat
Don't get tired yet, tired yet
Don't get tired yet
Baby break a sweat, break a sweat
Baby break a sweat
Keep on doing it, doing it
Keep on doing it

Woo!
Baby break a sweat
Oh, yeah!
Baby break a sweat
",0.0,Break a Sweat,This Is Becky G,55.0,https://p.scdn.co/mp3-preview/15e7abae3f675f83445261885e4c04407a39f956?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.059,109.021,4.0,https://api.spotify.com/v1/tracks/28r9sD2b6FluK7YHjTJ0fl,28r9sD2b6FluK7YHjTJ0fl,0.65,2015-08-21,Becky G,"['latin viral pop', 'pop', 'reggaeton']",2015.0
4obzFoKoKRHIphyHzJ35G3,0.0599,0.724,1.0,203080.0,0.755,https://api.spotify.com/v1/tracks/1xuy0LhOqyRErM3PTjQfHm,1xuy0LhOqyRErM3PTjQfHm,0.0,8.0,0.0902,-4.327,"

I won’t stop 'til I get to the top
I’m so I’m so Becky from the block
Always had a little, but I want a lot
No matter where I go I know where I came from
I won’t stop 'til I get to the top
I’m so I’m so Becky from the block
Always had a little, but I want a lot
No matter where I go I know where I came from

Yo, first grade, Oak Street elementary
A few blocks from the Inglewood cemetery
I lived through hard times, according to my memory
Then I learned to rhyme like I’m reading off the dictionary
I still walk to the Kelso Market
Even though I get to walk them red carpets
My family lived in my grandpa’s garage
So I started working just to help out my pops
It all started when my grandpa crossed over
Now one day I'mma be a crossover
Right now it’s just who is that girl?
But one day I'mma be all around the world
I still get grounded, always stay grounded
Still do chores even when I’m on tour
One thing’s for sure, I'mma always be me
That West Side Becky, Becky, Becky G

I won’t stop 'til I get to the top
I’m so I’m so Becky from the block
Always had a little, but I want a lot
No matter where I go I know where I came from
I won’t stop 'til I get to the top
I’m so I’m so Becky from the block
Always had a little, but I want a lot
No matter where I go I know where I came from

Yo, what you know about the In-N-Out life?
And what you know about that 405 drive?
My life is changing quickly right before my eyes
It hits me every time that I’m on Hollywood and Vine
If you wanna date me, you gotta ask my daddy
And my 30 uncles, you can meet them in an alley
And one day I'mma bring home a Grammy
But no matter what I’ll be bringing home Randy's Donuts
So what, holler when you see me
I’m still the same B, even when I’m on TV
Still rocking Js with my diamonds and pearls
You can take me out the hood, but not the hood out of the girl
Yes I love sushi, love my calamari
But ain't no better chef than my very own mommy
If you can’t catch me roaming in my barrio
I’m with my 'litas praying the Rosario
(Inglewood, Inglewood, Inglewood)

I won’t stop 'til I get to the top
I’m so I’m so Becky from the block
Always had a little, but I want a lot
No matter where I go I know where I came from
I won’t stop 'til I get to the top
I’m so I’m so Becky from the block
Always had a little, but I want a lot
No matter where I go I know where I came from
I won’t stop 'til I get to the top
I’m so I’m so Becky from the block
Always had a little, but I want a lot
No matter where I go I know where I came from
Inglewood, Cali girl for life
Shout out to Jennifer Lopez
Latinos stand up
Yeah, yeah
L.A
",1.0,Becky from the Block,This Is Becky G,52.0,https://p.scdn.co/mp3-preview/7f32fb9c9e61f322383f304780d8778a18c2e103?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.312,99.595,4.0,https://api.spotify.com/v1/tracks/1xuy0LhOqyRErM3PTjQfHm,1xuy0LhOqyRErM3PTjQfHm,0.589,2013-04-23,Becky G,"['latin viral pop', 'pop', 'reggaeton']",2013.0
4obzFoKoKRHIphyHzJ35G3,0.354,0.427,1.0,200347.0,0.508,https://api.spotify.com/v1/tracks/4xVeiS18oLalSFnqRbuWwx,4xVeiS18oLalSFnqRbuWwx,2.6e-05,8.0,0.168,-6.107,"

I just, I just, I just wanna load this on a pod
Call up my homegirls and put it up in the car
Ride through the city and run through the lights
It’s gonna be our theme song for trouble tonight
See a cutie pull up right next to me, next to me
Gave him the digits, he can’t stop texting me, texting me
We just riding, we rolling, you know how we cruise
And when this come on, yeah, you know how we do (Let’s go)

You wanna hear something to make you wild and crazy
Beat the block up like Turner (Beat it)
Every time you chilling and you with your homies
You need a little something for the turn up (We need it)

You should turn this up on your radio and play it in the club
Keep it on replay, show me some love
Over and over again, make it your song
Party to this one until the morn
Cause I know, I know, I know, I know you love it
(You love, you love)
I know, I know, I know, I know you love it
(You love, you love)
I know, I know, I know, I know you love it
(You love, you love)
So turn it up and baby keep it bumpin' (just keep it bumpin')

So turn it up to the max
The louder it gets the more I wanna shake my ass
This beat hit so hard I swear that it hurt
This beat hit so hard it makes you wanna twerk
Fellas looking they keep jocking me
My body moving so they watching me
I’m gonna give you something you can look, look, look at
As soon as the doctor give me that boom boom boom pat

You wanna hear something to make you wild and crazy
Beat the block up like Turner (Beat it)
Every time you chilling and you with your homies
You need a little something for the turn up (We need it)

You should turn this up on your radio and play it in the club
Keep it on replay, show me some love
Over and over again, make it your song
Party to this one until the morn
Cause I know, I know, I know, I know you love it
(You love, you love)
I know, I know, I know, I know you love it
(You love, you love)
I know, I know, I know, I know you love it
(You love, you love)
So turn it up and baby keep it bumpin' (just keep it bumpin')

Keep it bumpin', keep, keep it bumpin'
Keep it bumpin', keep, keep it bumpin'
Keep it bumpin', keep, keep it bumpin'
Keep it bumpin', keep, keep it bumpin'
Keep, keep, keep, keep
Turn it up, play it loud
And don’t you stop, blow the speakers out
Ow, yeah

You should turn this up on your radio and play it in the club
Keep it on replay, show me some love
Over and over again, make it your song
Party to this one until the morn
Cause I know, I know, I know, I know you love it
(You love, you love)
I know, I know, I know, I know you love it
(You love, you love)
I know, I know, I know, I know you love it
(You love, you love)
So turn it up and baby keep it bumpin' (just keep it bumpin')
",1.0,You Love It,This Is Becky G,44.0,https://p.scdn.co/mp3-preview/0b4a732c1931b1e97d2b4aa76cc7dc8de71ed413?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.181,78.45,4.0,https://api.spotify.com/v1/tracks/4xVeiS18oLalSFnqRbuWwx,4xVeiS18oLalSFnqRbuWwx,0.308,2015-10-30,Becky G,"['latin viral pop', 'pop', 'reggaeton']",2015.0
4iudEcmuPlYNdbP3e1bdn1,0.0378,0.353,1.0,240733.0,0.464,https://api.spotify.com/v1/tracks/7Bz8EMztiuSJeHIjrBw7pw,7Bz8EMztiuSJeHIjrBw7pw,0.000969,7.0,0.0944,-8.543,"

Millionaire say, got a big shot deal
And thrown it all away, but
But I'm not too sure how I'm supposed to feel
Or what I'm supposed to say, but

I'm not, not sure
Not too sure how it feels
To handle everyday

And I miss you, love

Make room for the prey
'Cause I'm coming in with what I want to say, but
It's gonna hurt
And I love the pain
A breeding ground for hate, but

I'm not, not sure
Not too sure how it feels
To handle every day
Like the one that just passed
In the crowds of all the people

Remember today
I've no respect for you

And I miss you, love
And I miss you, love

I love the way you love
But I hate the way I'm supposed to love you back
And it's just a fad part of the teen, teenage angst brigade, and

I'm not, not sure
Not too sure how it feels
To handle every day
Like the one that just passed
In the crowds of all the people

Remember today
I've no respect for you

And I miss you, love
And I miss you, love

Remember today
I've no respect for you

And I miss you, love
And I miss you

I love the way you love
But I hate the way I'm supposed to love you back
",1.0,Miss You Love,Las Canciones Más Bonitas Del Mundo,60.0,https://p.scdn.co/mp3-preview/0438d2121928408a03e99a73381ee0514527a25f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0272,144.222,3.0,https://api.spotify.com/v1/tracks/7Bz8EMztiuSJeHIjrBw7pw,7Bz8EMztiuSJeHIjrBw7pw,0.148,1999-01-23,Silverchair,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",1999.0
4obzFoKoKRHIphyHzJ35G3,0.157,0.74,1.0,189800.0,0.798,https://api.spotify.com/v1/tracks/7pBBypRRRhCloyONPGldCG,7pBBypRRRhCloyONPGldCG,0.0106,8.0,0.113,-6.101,"

I'm-I'm so-so hypnotized
Open the days mesmorized
I'm tryna vizulize
You right now keep it cool right now
I like to be optiminstic
You and me, that's futristic
We can fly highlike a spaceship
Zoom right now to the moon right now

You want me all alone (yeah I heard that before)
But first i gotta know (gotta know if your insecure)
Can you take control (tell me baby can you read my lips)
Boy I gotta know
I wanna know if your built for this
Built for this
Built for this
I wanna know if your built for this
I wanna know if your built for this

Too fly for ya' have to go
So cold like a popsicle
Row deep when we at the show
Guest list Becky G plus Mexico
You don't know what you do to me
Got me acting all stupidly
And from my love I speck truthfully
And the world full of lies you the truth to me

You want me all alone (yeah, I heard that before)
But first I gotta know (gotta know if your insecure)
Can you take control (tell me baby can you read my lips)
Boy I gotta know
I wanna know if your built for this
Built for this
Built for this
I wanna know if your built for this
I wanna know if your built for this

(built for this, built for this, built for this, built for this, built for this, built for this...)
I wanna know if your built for this
I wanna know if your built for this

You want me all alone
But first I gotta know
Can you take control
Boy I gotta know
I wanna know if your built for this
Built for this
Built for this
I wanna know if your built for this
I wanna know if your built for this
",1.0,Built For This,This Is Becky G,45.0,https://p.scdn.co/mp3-preview/d9482d53a6b984eadabaa8d65ba91814971139b4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0609,104.008,4.0,https://api.spotify.com/v1/tracks/7pBBypRRRhCloyONPGldCG,7pBBypRRRhCloyONPGldCG,0.348,2013-07-16,Becky G,"['latin viral pop', 'pop', 'reggaeton']",2013.0
6ueGR6SWhUJfvEhqkvMsVs,0.132,0.859,1.0,194230.0,0.413,https://api.spotify.com/v1/tracks/6fs0jwmypt5iODjY0c8niY,6fs0jwmypt5iODjY0c8niY,0.0,1.0,0.334,-7.399,"

Baby, don’t make me spell it out for you
All of the feelings that I've got for you
Can't be explained, but I can try for you
Yeah, baby, don't make me spell it out for you
You keep on asking me the same questions (why?)
And second-guessing all my intentions
Should know by the way I use my compression
That you've got the answers to my confessions

It's like I'm powerful with a little bit of tender
An emotional sexual bender
Mess me up, yeah, but no one does it better
There's nothin' better

That's just the way you make me feel
(That's just the way you make me feel)
That's just the way you make me feel
(That's just the way you make me feel)
So good, so good, so fuckin' real
(So good, so good, so fuckin' real)
That's just the way you make me feel
(That's just the way you make me feel)
That's just the way you make me feel

You know I love it, so please don't stop it
You got me right here in your jean pocket (right now)
Laying your body on a shag carpet (oh)
You know I love it so please don't stop it

It's like I'm powerful with a little bit of tender
An emotional sexual bender
Mess me up, yeah, but no one does it better
There's nothin' better

That's just the way you make me feel
(That's just the way you make me feel)
That's just the way you make me feel
(That's just the way you make me feel)
So good, so good, so fuckin' real
(So good, so good, so fuckin' real)
That's just the way you make me feel
(That's just the way you make me feel)
That's just the way you make me feel

That's just the way that I feel now, baby
Good God! I can't help it! Agh!
Hey! That's just the way that I feel, yeah
Please! I can't help it

It's like I'm powerful with a little bit of tender
An emotional, sexual bender
Mess me up, yeah, but no one does it better (oh!)
There's nothin' better (better!)
(Damn)

That's just the way you make me feel
(That's just the way you make me feel)
That's just the way you make me feel
(That's just the way you make me feel)
So good, so good, so fuckin' real
(So good, so good, so fuckin' real)
That's just the way you make me feel
(That's just the way you make me feel)
That's just the way you make me feel
",1.0,Make Me Feel,Pop Edge,32.0,https://p.scdn.co/mp3-preview/214ede6c18faaba9935774edfba69e50d7fbf6a6?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.182,115.035,4.0,https://api.spotify.com/v1/tracks/6fs0jwmypt5iODjY0c8niY,6fs0jwmypt5iODjY0c8niY,0.697,2018-04-10,Janelle Monáe,"['alternative r&b', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",2018.0
56oDRnqbIiwx4mymNEv7dS,0.257,0.803,1.0,204393.0,0.833,https://api.spotify.com/v1/tracks/26Q7f4tUntDtlL4EyZz65X,26Q7f4tUntDtlL4EyZz65X,1.43e-06,0.0,0.152,-4.5,"

Look up in the mirror, oh my God, it's me
So much Prada on me, I'm a Pradagy
I'ma do my thing, no apologies
Coconut and rose in my skin regime

Mirror, mirror on the wall, tell me what you see
It's that, oh my God, it's lookin' heavenly (ooh)
Poppin' Power Rangers, purple, yellow, pink
Throwin' ones, wonder what my mama think

Feelin' like a stripper when I'm lookin' in the mirror
I'll be slappin' on that ass gettin' thicker and thicker

I don't see nobody else
'Scuse me while I feel myself
'Scuse me while I feel myself
I don't see nobody else
'Scuse me while I feel myself
'Scuse me while I feel myself

Look up in the mirror, oh, I'm having visions
Feelin' like a million, ooh, I can get it (aah)
Who that is (aah)
Her over there (aah)
Lookin' good (aah)
Feelin' yourself

Mirror, mirror on the wall, tell me what you see
It's that, oh my God, it's looking heavenly (ooh)
Ooh, I'll mix the Yaki with the Cherokee
Throwin' ones, wonder what my mama think

Feelin' like a stripper when I'm lookin' in the mirror
I'll be slappin' on that ass gettin' thicker and thicker

I don't see nobody else
'Scuse me while I feel myself
'Scuse me while I feel myself
I don't see nobody else
'Scuse me while I feel myself
'Scuse me while I feel myself

Feelin' like a stripper when I'm lookin' in the mirror
I'll be slappin' on that ass gettin' thicker and thicker
Ok, now spoon the yams, now stir the soup
That spoon, spoon, that spoon, spoon
I don't need a crown to know that I'm a queen
I don't need a crown to know that I'm a queen

I don't see nobody else
'Scuse me while I feel myself
'Scuse me while I feel myself
I don't see nobody else
(I don't see nobody else)
'Scuse me while I feel myself
('Scuse me while I feel my-)
'Scuse me while I feel myself
",0.0,Scuse Me,This Is Lizzo,58.0,https://p.scdn.co/mp3-preview/36ff4652e2cc98a46460462b2052062455a6dca6?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0844,130.002,4.0,https://api.spotify.com/v1/tracks/26Q7f4tUntDtlL4EyZz65X,26Q7f4tUntDtlL4EyZz65X,0.783,2016-10-07,Lizzo,"['dance pop', 'electropop', 'escape room', 'pop', 'r&b', 'trap queen']",2016.0
56oDRnqbIiwx4mymNEv7dS,0.0195,0.634,1.0,197429.0,0.964,https://api.spotify.com/v1/tracks/0cdWNnS1h92fLcrKQzKaM6,0cdWNnS1h92fLcrKQzKaM6,0.0,1.0,0.188,-1.108,"

Oh, here it goes

I feel like fire, I feel like rain
I can take you higher, but you gotta earn it

Woo, I'm lit, don't mess with it
Woo, stand back, let me do my shit
Woo, I'm lit, don't mess with it, woo

Hands to the sky, show me that you're mine
Hands to the sky, show me that you're mine
And baby, worship me
Worship me
On your knees
Patiently, quietly, faithfully, worship me

Feel that lightning down in my soul
And if you wanna feel the thunder, baby
Better let me know
Let me know

Woo, I'm lit, don't mess with it
Woo, stand back, let me do my shit
Woo, I'm lit, don't mess with it

Hands to the sky, show me that you're mine
Hands to the sky, show me that you're mine
And baby, worship me
Worship me (uh-huh)
On your knees
Patiently, quietly, faithfully, worship me

Oh, here it goes, okay
Stop and smell my roses, posies
Appreciate my poses, they know
I'ma fanfare like the star-spangled
I would say can you see my angles
'Cause I'm hotter than the, I'm hotter than the stovetop
You can put your kettle on, but I'ma make the thing pop
No, I ain't talkin' 'bout my word, just my work
You can add it all up while I'm beefin' up my purse

Hands to the sky, show me that you're mine
(Make me believe it)
Hands to the sky, show me that you're mine
(Oh, yeah)
And baby, worship me (worship me)
Worship me (get it together, make it feel good)
On your knees
Patiently, quietly, faithfully, worship me
",1.0,Stayin' Alive (from Happy Death Day 2U),This Is Lizzo,48.0,https://p.scdn.co/mp3-preview/5d9b37ca15bedf7073f1a8515c10988f184f407d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0469,111.139,4.0,https://api.spotify.com/v1/tracks/0cdWNnS1h92fLcrKQzKaM6,0cdWNnS1h92fLcrKQzKaM6,0.917,2019-01-02,Lizzo,"['dance pop', 'electropop', 'escape room', 'pop', 'r&b', 'trap queen']",2019.0
56oDRnqbIiwx4mymNEv7dS,0.0235,0.657,1.0,204190.0,0.697,https://api.spotify.com/v1/tracks/0xUKmfxvqoZ696QwNXeAyT,0xUKmfxvqoZ696QwNXeAyT,0.0,10.0,0.147,-5.15,"

Like my hands in the air
Fingers kiss the sky
Smile on my lips, and I don't know why
I think I'm in love, I think I'm in love
I think I'm in love
With myself
I'm in love with myself, I'm in love with myself
I'm in love with myself, I'm in love

Kissing on my mirror
Staring in my eyes
Appreciating every curve and crevice
Smack my thighs
Smack it twice, watch it jiggle
You a bad batch cookie, cream filling in the middle
I'm a very picky girl
And yes you can call me mama
I got an A in self-esteem
So save the drama for Obama
Presidential in my stature
Statuesque and big as hell
If you in love with what you do, then leave them thirsties by the well
If they talking bout you, let 'em
You they entertainment
Reading you yo rights, just make it rain what they arraignin'
It's raining, it's pouring
Men in they're boring
Hallelujah thanking Jesus he made men so they could please us
All these years been searching for something that would complete me
Who knew that it would be me

I think I'm in love, I think I'm in love
I think I'm in love

Okay, this verse is about my best friend, bad as she can be
The only one that's on her level happens to be me
She'll give you a sprinkle, to them flounders bottom feeding
But ween 'em, as quick as she get that peen
And ditch like a queen can
, after dinner I like that dessert
But he thirsty like he in the desert
What's worse, give it to him or get my own
Think I'm bout to hit him with that scissor
Cut, print, this scene is done
Nice to know, you all so nice to know
Level son, you on level one
I'm like ding, ding, ding, elevation
All my beautiful, big black beauty girls
Brown paper bag,  coke can, 
Light skin, curly hair
Afro, in the air
Love yourself like nobody else can

Like my hands in the air
Fingers kiss the sky
Smile on my lips, and I don't know why
I think I'm in love, I think I'm in love
I think I'm in love
With myself
I'm in love with myself, I'm in love with myself
I'm in love with myself, I'm in love

Oh my god
Bionik, Bionik
Iconic, Iconic
",0.0,En Love,This Is Lizzo,48.0,https://p.scdn.co/mp3-preview/ad7679d736c30ce824d931ad28f8d25530e17587?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.167,141.884,4.0,https://api.spotify.com/v1/tracks/0xUKmfxvqoZ696QwNXeAyT,0xUKmfxvqoZ696QwNXeAyT,0.216,2015-12-11,Lizzo,"['dance pop', 'electropop', 'escape room', 'pop', 'r&b', 'trap queen']",2015.0
